H3K4me3	H3K4me1	H3K36me3	H3K9me3	H3K27me3
chr3_98313200_98313600	-0.00722843855736	1.00550903089	-0.0303786855278	0.0364763690577	-0.0293139328494
chr6_43467400_43470200	0.0307091305036	0.00907809704636	0.514926702795	-0.0149379077494	0.0118665257642
chr12_8043800_8044000	1.01711362355	0.49782644371	0.0132207435184	-0.00504344273387	-0.0205788200745
chr15_101669200_101677000	0.0055107768214	-0.0117710440982	0.0333564445893	0.011947594444	-0.0100916561112
chr7_35943600_35945200	0.00674618459162	0.0259141846144	0.495695776558	-0.044146060821	0.016695715516
chr5_96142200_96144200	0.956953967634	0.467726187142	0.0340022049822	0.0120413888067	-0.0278944953254
chr11_72329600_72335400	-0.0193354213344	0.0232379747283	-0.00237663000914	-0.00540437794688	0.522650704787
chr18_23835600_23836400	0.981689383861	1.06420304218	-0.0026895623183	-0.0300617222867	0.0118996178244
chr7_133580800_133581000	-0.0604097191433	-0.0162822375587	0.0210859131762	0.516243394299	-0.00679821766431
chr1_155961200_155966000	0.0093520993885	0.0401497474128	0.514476480268	0.0255858566941	0.0116229981606
chr3_81766200_81766600	1.00252441779	0.999927304298	0.00644819800007	0.0330887806978	-0.01471177382
chr15_81378000_81380400	-0.00637217164261	0.985253561285	0.0119094000676	-0.00164705949988	0.0409032520849
chr5_53602600_53603800	1.02466375238	1.01331258314	0.00778488244726	-0.033061735687	-0.00436602506249
chr5_57232200_57249200	0.00395337670661	0.015049066826	0.0202268118688	-0.0202945658438	-0.0151304072372
chr17_3694800_3695200	0.00627240274465	0.988199151062	0.0514719286412	-0.0259425929731	-0.00206041431098
chr2_196479400_196484000	-0.0147021233025	-0.00842469889062	0.506302650375	0.016632470929	0.0373013094129
chr6_31703400_31704400	0.972052749667	0.479990178277	0.00335812229278	-0.00909975461781	-0.0242961100606
chr15_91738000_91779200	0.0170438004559	-0.0404931136317	0.0256777042678	-0.00838817957604	0.527807378247
chr11_12599200_12599800	1.00643641139	0.986341593103	0.00851093905014	0.00065416361755	0.00913968867571
chr13_114580000_114600400	-0.000168973966526	0.00892611378547	-0.00648462527961	0.00339748067149	0.548457499303
chr2_33216200_33217400	0.0141778909667	1.01672840477	0.00268659352246	-0.00805717839364	-0.0122486625988
chr2_119722800_119732400	-0.00223366300892	-0.00632110876617	0.00162019898247	0.0224676081144	0.510620944989
chr13_91848800_91849800	0.0358130499258	-0.0202734230887	0.0193110274606	-0.0284256975821	-0.0212034853188
chr6_107432400_107432600	-0.0117983801483	0.993879758545	0.00780250260394	-0.0159738296386	-0.014602385302
chr17_2247600_2248200	0.00954508965397	0.978431377755	-0.0161738978942	-0.0176457307606	0.00855064321583
chr11_3570800_3600800	-0.0258649721551	-0.00661994455639	0.0132482835684	0.0122141832611	0.0459762249783
chr1_6136200_6136400	-0.0269542866756	1.0119611548	-0.00252542240344	-0.00155006474091	-0.0127862805405
chr11_66362200_66363400	1.0125652267	1.01592595466	-0.0370414864053	0.0074730412003	-0.00349171066216
chr2_9000800_9001200	0.00626861660251	0.980801340229	0.99649821499	-0.00057866095305	0.0128407428688
chr8_10676200_10677000	1.0026567459	1.00833591324	1.00521658117	0.0243629560768	-0.00115780196816
chr10_99234400_99241000	-0.0011566746751	0.0408845641663	1.0181581002	0.0411173160449	-0.0324146533662
chr22_30033000_30034400	0.0087444738631	-0.0556535661653	1.00501293665	0.0117905120857	-0.00850230490892
chrX_151901800_151902000	1.02946973991	0.992404735331	0.0230829592003	-0.011587369714	-0.0174982260157
chr7_30324000_30327400	1.01835659934	0.494205401986	-0.0215496790752	-0.0140422873263	0.0418790245388
chr17_8100000_8102600	0.0075576278596	0.00763953830111	0.486236116148	0.00754396789372	0.00748603686851
chrX_122804000_122808200	-0.0116570470134	-0.00305762791468	1.00369067639	0.0262986752031	-0.010356668313
chr18_23809400_23810000	0.0107297158319	1.00934297435	-0.00942107149037	-0.00663909038777	0.0442334773574
chr20_39631400_39631600	0.0263861051612	1.00250422313	0.00762659205183	0.0109109257707	-0.0179704315296
chr11_6663000_6666400	0.034344696649	-0.00898296296421	0.018293134229	0.0417913657818	0.476062298206
chr3_138924200_138927800	-0.0249678466435	0.0230012055671	0.478081186423	-0.0229045708237	0.00894429043476
chr2_30475200_30475600	0.0147720747909	1.03493164257	-0.00704560979735	-0.0183530200114	-0.0203865406668
chr6_121479600_121483600	-0.00532449192957	0.0505012067513	0.505785891861	-0.0272355027438	-0.0394832179462
chr12_125541000_125549200	-0.0119309750002	-0.0189191452403	-0.0140825499293	0.0116083226657	0.00322231751514
chr11_69533800_69534800	-0.0333179095575	-0.0143064880889	0.0111955473073	-0.0188967199817	0.984115923135
chr17_40762600_40763000	0.95738484126	1.02419210766	0.00694308456434	-0.000582506479927	-0.0094170309377
chr9_72871000_72871400	0.991851250738	0.499254887262	-0.0146315827311	-0.000869256636001	0.0194015301859
chr19_11547800_11548200	0.0257535519916	0.0351014215199	0.482940669885	-0.0270552402769	0.0138960499544
chr12_105026800_105027600	-0.0165195272923	-0.0116759183182	0.478713305252	-0.00196434415324	-0.0323724358147
chr3_193915800_193918000	-0.00452664646653	-0.00265768607048	0.491540476475	0.0280686611947	0.019694366716
chr19_19008800_19009800	-0.00267760938915	1.00964867534	-0.00865975437719	-0.00928004707178	0.0346902890535
chr1_233748800_233749400	0.994776674388	1.00034209178	-0.013946850928	0.0189746053903	0.0140213584911
chr16_16726400_16727600	0.0112598516555	0.969740141263	-0.00977438641865	-0.00753305148106	0.00265115641867
chr21_45239600_45239800	-0.0174117850024	1.00012427973	-0.00252175646487	0.00991674859753	-0.0111333904036
chr5_140625400_140637800	0.00277371778105	-0.0110121545873	-0.028710976055	-0.0333004211678	-0.0281342992202
chr7_92555200_92555600	-0.00396216482666	1.02863461384	0.0162344682774	0.0329049255456	-0.0127940333701
chr9_91925000_91928200	1.01451980497	0.501886217844	0.00365792358727	-0.0198171697275	-0.0498658483613
chr19_14492000_14493000	1.01156913691	0.517342001535	0.000786683754157	0.00180379544623	0.0118134859066
chr8_92027400_92027800	0.522673277834	0.0107182369104	1.00175043046	0.994469041158	-0.0231709650112
chr12_93693800_93694200	-0.0351460651699	-0.00393765986475	0.498680750133	-0.00886989485917	0.0110128373311
chr3_185847800_185855200	0.0260874030023	0.0301303071567	0.0165524807721	0.0407798803264	0.494278994232
chr9_97038600_97039400	1.01265754731	1.0115831156	-0.0163490382565	0.0114874728845	-0.00105122184945
chr12_46630200_46631200	-0.00852399610667	-0.0194328453366	1.04500097189	-0.0270985239578	0.00367678168182
chr13_40212200_40221000	-0.01036917426	0.0183112890561	-0.0353290540487	0.0182722883633	0.525535912955
chr21_43285400_43285800	1.00374654251	0.96523052383	0.00305384971142	0.010730673634	-0.018858734992
chr2_233565400_233567200	0.0110382959646	-0.0305849405979	0.49122749717	-0.00749119020714	0.0124907706343
chr2_191534200_191534400	0.0067196822407	0.997483489178	-0.0141152331188	0.00678370306843	0.00308872303229
chr5_61828600_61833200	-0.000324340334359	0.0207470136057	0.48479708039	-0.034213524479	-0.0133793630356
chr20_345000_345400	-0.0061707830241	-0.0131430867791	0.481408375868	-0.0156667590266	0.016979448841
chr18_55092800_55098400	0.035911613196	-0.0109619608058	-0.068966756083	0.0300855433248	0.483101562554
chr7_93168400_93204400	0.00618057608323	-0.0232805547089	0.0244352707433	0.00363554487453	0.505520520233
chr7_6541200_6541600	0.000247973604526	0.984877482786	-0.0269754708911	0.0333778624269	0.00376481739501
chr4_139585000_139585600	0.0110848291651	1.00194646894	-0.00430159326599	0.0104211081707	-0.00607850154706
chr2_15498400_15505200	-0.0260816761468	0.0216050625732	0.508708594319	-0.00627229865244	-0.0372947149303
chr7_24860800_24861200	0.993868455198	0.988262314586	-0.00256750684033	0.0389016971537	-0.00854026522574
chr12_23822600_23824200	0.0313441996939	1.00731132919	-0.0258530523891	-0.00150509437636	0.034023438283
chr20_22360000_22360400	-0.0197575164832	1.02661877388	-0.0231774518907	-0.0330130763983	0.0298140077639
chrX_55051600_55052400	-0.00976351192932	0.0101483609558	1.02447809326	0.00234596096051	-0.0195231944571
chrX_107136800_107137600	0.00889066267731	0.027099187919	0.0261071853558	0.51057792072	0.0163952659781
chr1_12078400_12078600	-0.00359429296437	0.955762902292	0.00351266278969	-0.0302608406775	-0.00582165406374
chr16_68118600_68122800	0.967173439329	0.50377651909	-0.00396584019041	0.00891844249354	-0.0211942667974
chr1_39451200_39452600	-0.0351357578099	0.99586171317	-0.0118839291367	-0.0198703439757	0.00964597025316
chr22_40251000_40253200	0.0115005538206	1.00342229278	0.0175023654748	-0.0250482809595	0.0302823572031
chr3_169680400_169683200	0.0344386082967	0.0068947945204	0.482438648008	0.0137682021103	-5.62881920316e-05
chr15_50528800_50533400	-0.0169546903433	-0.0233510091804	0.498761259038	0.0392757886357	0.0173572598387
chr11_6587000_6589000	-0.0115111351688	0.00950828932499	0.500445920671	0.0125867196465	0.00995579382559
chr6_147237200_147238000	0.00785748276917	1.02089411698	1.02839751841	0.0250884376148	-0.0161702125471
chr14_70386600_70406400	-0.010685151331	-0.0556466286426	0.0205932788907	-0.00747779105812	0.510063872594
chr20_56985200_56985800	0.0091179392427	0.991280729117	1.0443057026	0.0359603358855	-0.0124855501448
chr16_22227400_22228200	0.999922742395	1.0220227901	0.0105918358111	-0.000281654980139	-0.00416906800127
chr5_43106600_43111200	-0.021994222786	0.00505390467083	0.47089150758	0.0160685454775	0.0198480608361
chr11_66053600_66054600	-0.013131351939	-0.0311681958185	0.993954780742	-0.0185337632164	0.00947979530002
chr8_80309000_80581800	-0.00495759709661	0.0197405303044	0.0234918231032	-0.00579422050395	-0.00213753529921
chr10_73607600_73607800	-0.0211340699696	0.982122499517	0.991081685807	0.00466703555811	-0.0156356087828
chr9_36138000_36140000	0.0151396149449	-0.00152582672236	0.501522249337	0.00876669152384	0.026373865079
chr9_88621800_88623200	0.0279561147638	0.0164671938133	0.501470288687	0.0102255702916	-0.0162042832334
chr1_240479200_240479400	0.0134554784676	0.041601334914	0.0226115993177	0.492116374752	-0.0237865244412
chr2_88355600_88356000	1.00129554866	0.942139178718	0.00728316011874	0.0170385767157	0.0123251498278
chr6_56300000_56304200	-0.00370998175014	-0.0360482810859	-0.0363779003783	-0.0103167071838	-0.0190720461574
chr7_99071400_99071600	1.02446776816	0.521924148021	-0.005228423621	0.0143817751525	0.00732699508251
chr10_8008600_8009200	-0.0296848393011	1.01788829487	0.0367777646895	-0.0133311552637	-0.00525411900929
chr13_92312600_92314800	-0.0216228897286	0.0075856027374	0.0385764224749	-0.0240076096373	0.0226335844318
chr13_25866400_25866800	-0.00335973486333	0.996454090934	-0.000936972076248	0.0471182284298	0.0231821676086
chr16_24895400_24912000	0.0142141595314	-0.0370546364	0.0388059707715	0.0312400362725	0.474100344977
chr17_47864800_47865000	1.03280002511	0.547386769993	0.0258555956861	-0.0217708827145	-0.0183841562456
chr20_30162200_30162400	1.01042430901	0.468704261719	-0.0327124604079	0.0144690715241	-0.0150591481693
chr6_47569400_47573000	-0.0304151661371	0.00890920382889	0.498631761693	0.016861791041	0.0337655165663
chr16_420200_420800	-0.0215841542856	0.0335746512093	0.505159789243	0.00150410646763	-0.00569372070009
chr19_47284200_47285200	-0.0216896989159	0.0117339832245	1.03499337129	0.0295334395125	0.0128333108102
chr6_119007200_119008400	0.00252939359888	1.05657488036	-0.0206313914618	-0.0143108477246	-0.00207579129344
chr12_92797400_92799200	1.00204315683	1.05901095576	-0.0183894303145	-0.012987928987	-0.0272238172202
chr4_48212600_48213000	0.988048737537	0.998399546115	-0.0146397231528	-0.010821941082	0.0298000381404
chr15_44085200_44085400	1.03779397195	1.02541669551	-0.00383755196942	-0.0057212947722	0.00990293392361
chr1_174910000_174910600	-0.0162524884225	0.979605566689	-0.0273868608542	-0.0322493726638	-0.0135443720294
chr1_10155000_10156600	-0.0208988649904	0.00732570431838	1.01380593028	0.0238036965499	0.00251499939362
chr7_16684000_16687400	0.983740791708	0.487857680656	-0.0321827706183	-0.0254201482082	0.00460150843059
chr16_2499600_2502000	0.0291851253072	0.0227024699524	0.500454744046	0.0188968432392	-0.0217688761065
chr14_61206200_61220200	-0.00132377021451	0.000274190963112	0.506890157152	0.0222424352441	0.0200527410533
chr16_89703600_89704000	0.011279364841	0.984936083269	-0.0046590749156	-0.00868334902617	-0.029058514937
chr1_242538200_242538400	-0.00857663928613	0.0348802582021	-0.016995459452	0.532441321638	0.0264248387244
chr4_153944200_153945000	-0.0107485400297	0.984733325758	0.0171361666984	-0.0255678124343	-0.0213103742541
chr12_105477200_105477600	0.97662413118	0.483672021412	-0.00750271042381	0.0131492301937	-0.0270252577872
chr17_53820200_53821000	-0.0331257883164	1.00097474986	-0.0155670237058	-0.0182763304364	0.00518257940519
chr5_98106200_98107400	0.99853384501	0.551709181915	0.0181608774913	-0.0308080718077	-0.0502071122823
chr5_163778400_163778800	-0.0313562783468	0.0375618339285	0.501053516287	0.000836405477742	0.00124318616576
chr21_28514400_28521200	-0.00540199019206	0.0584282597475	0.0264474768297	-0.0177050705094	0.053783187896
chr7_55956000_55956200	-0.0252666649647	1.01962863349	-0.0253242272991	0.0177450871685	-0.00911575405413
chr14_102499400_102503000	0.00225126854739	0.0198303005493	0.975682540096	-0.0384397526262	5.70646135293e-06
chr8_23078000_23080400	0.986340701195	0.994286131785	0.952629736839	0.0168272992777	0.00249717643994
chr7_95704800_95705400	1.04403432155	0.490254581258	0.0141468786001	0.0379645727415	1.00781898258
chr22_39541000_39542000	1.0034969179	0.492430777266	-0.000947282872804	0.0347914660565	-0.0338566046562
chr6_32123000_32123600	0.990110167582	0.997142467539	0.956097388492	0.0026172964359	-0.0429962378029
chr4_179856200_179874400	-0.00805115385281	0.0192018321764	0.0113748964999	-0.0221089854509	-0.00624564463113
chr19_23942000_23942200	-0.00980990259706	0.990677301924	-0.0135669853992	0.00393206910766	-0.0197769926683
chr11_38359200_38394200	-0.0125880758057	0.0299695567188	-0.00229230135646	-0.0125591885048	0.0257362258761
chr8_20810000_20870200	0.0180993145837	-0.0259761101746	0.00515286435457	-0.0177879414482	0.0176295091285
chr12_129307800_129309400	1.01522230145	0.503723752253	0.0133522580059	-0.00245402068515	-0.0218513213736
chr4_185748000_185748400	0.00603343413429	0.974571155688	0.00452523438168	0.000834401516002	-0.0210362894668
chr8_129232400_129233000	-0.0218133898654	0.997467531949	0.009198435863	0.00949826210632	0.0264194045324
chr1_26277200_26280800	0.0134333043128	-0.0223619420446	0.00978194200571	0.01899485164	0.543124392572
chr11_69980400_69982000	-0.00138708862767	0.0146824666484	-0.0257072878458	-0.0129171689419	0.99850089477
chr8_12292400_12292600	0.000962820531122	1.01650681498	0.00386693913412	0.0228873950945	0.00750313275171
chr3_14393200_14394200	1.03381788573	1.0115336435	-0.0372789013044	0.045245813771	-0.0162767582022
chr15_51967400_51973000	0.0127712215243	0.0168363045096	0.496628903559	0.00940270228208	-0.000544573314771
chr14_64216000_64317600	-0.00501468657177	0.00820220203839	-0.0237224357448	0.0137051109734	-0.0064078995599
chr12_111107200_111108000	-0.000267513075988	0.0213625384403	-0.0145890276861	-0.0277677502168	0.498864572667
chr12_69968800_69978200	0.0223717635969	-0.0142176427602	0.49221124957	0.0172170174575	0.00507146097985
chr16_27733000_27734600	-0.01656602112	1.00603275694	-0.0231906259685	0.0228192252463	-0.0154483915297
chr11_64845200_64846600	0.0168871757049	0.983415348197	0.996762343	-0.0239381313253	-0.00455666059311
chr14_35345600_35381200	0.0403193970785	0.0188598035944	0.00259742392045	-0.0189910998608	-0.0118878183674
chr18_77256400_77259400	0.00138659993079	0.00116290134191	-0.0117028846371	0.526141210207	0.0266290960169
chr8_144703000_144714600	0.0246012807929	-0.0209373766027	-0.00698777566792	-0.0108477648536	0.0273858740299
chr7_156637200_156637600	0.0264616163999	0.98777812059	-0.00426847111129	0.0336940346739	0.0223722185014
chr11_57322000_57329400	0.0152162424258	-0.0272216335622	0.459464924102	0.0111901782998	-0.0283602445671
chr18_2853600_2856000	1.00734301602	0.981747488587	0.00544614720002	0.0337117839579	0.0223581471785
chr21_28687600_28688600	0.00257804011684	0.0138718271314	-0.01748184328	0.475757337148	-0.0342671390117
chr15_88066400_88079400	0.029746754507	-0.00532863402618	-0.00804540770692	-0.0139851549897	-0.00204195824494
chr5_131546000_131547600	-0.00933504793622	0.0192005195111	0.49182765504	-0.0089534261548	-0.0427670249067
chr6_24012800_24031000	-0.029063505097	-0.00349225406476	-0.0253600984294	0.000792885177204	-0.0128957438392
chr1_197746200_197747200	-0.00775688023543	-0.0138162945053	0.503485281697	0.00679987018066	0.00181364122153
chr9_116630800_116632000	0.0265926404182	0.991935403362	-0.00181849846488	-0.0341522401123	-0.0116351191619
chr17_80662800_80663200	0.0316977922475	-0.00100415744997	0.521960690463	-6.10277517032e-05	0.0137451146731
chr13_42275400_42296800	0.000251987405406	0.0051169666711	-9.39826891068e-05	0.00502722476366	-0.000224847918082
chr13_51991000_51991400	0.466578565378	0.0108564379286	0.999499842821	1.01816030727	0.014919196683
chr3_154797000_154797200	0.963865230786	0.99110028783	0.0121334697456	-0.0398921404357	-0.00843420829208
chr10_4911400_4912000	0.997936849783	0.984397965153	0.00907354823067	0.0109967475039	-0.00194104607404
chr7_131241800_131242000	0.98675708072	0.997344145571	-0.00544043321919	-0.0053814162161	0.989445126794
chr16_16002400_16033600	-0.0173108434805	-0.00669098979804	0.00532676674479	0.0218037955917	0.00924682511825
chr3_170883200_170884800	0.00578996062464	0.00448932068943	0.98772790537	0.0245415330345	0.00914774743501
chr1_184837200_184858400	-0.0017059733746	-0.023555183136	0.498577885708	0.020125645093	-0.0154419063921
chr19_9810400_9811200	1.00489690297	0.531977873061	-0.0105952341154	-0.00414013347998	-0.00500266224134
chrX_177600_178800	-0.0249108789547	0.995620375389	0.0160446508098	-0.00836556778254	-0.0301702214399
chr21_38317600_38318600	0.0275128249783	0.959235738598	-0.00928726389369	-0.00196171417376	-0.0189086682093
chr7_109768800_109843600	0.0128132530558	0.00952956293955	-0.0158775211373	0.0428515356988	0.0129785802974
chr19_11616800_11617400	0.991826632863	1.01869112995	0.0256519617473	-0.00994807064298	-0.0165454535527
chr8_137253400_137253600	-0.0100950756707	-0.0222833011937	-0.00957643148671	0.488142297221	0.00253784794761
chr13_47370000_47370600	0.99784173792	0.963781347792	0.0426107680075	0.0096143861225	-0.0205997242265
chr5_53562400_53566200	-0.0115012431437	0.00951865108307	0.521366996908	0.012034348324	-0.0051831038011
chrX_153356400_153357200	-0.032666322531	1.03639978573	1.01218413416	0.0118742333777	-0.0152021631463
chr4_13327800_13367200	0.0193570990707	0.0068592159509	0.506606128668	0.0230967256466	-0.00744067846248
chr15_67158800_67165000	-0.000282813083559	-0.0150002499281	0.0162582436591	-0.0189052986383	0.495837622566
chr10_80679000_80680000	0.0192279077014	1.01625892195	-0.00113292959575	0.00657878959075	0.0213038722351
chr2_176016400_176016600	-0.0181695202705	1.00406473928	0.982631138213	-0.0214918421999	-0.00102638733166
chr12_46780000_46781200	0.982717880555	0.977411224735	-0.0054945590484	0.0120638737401	-0.0270568647979
chr4_20189400_20420400	0.0334036577141	-0.0161102763342	-0.0122546197926	0.0178536664947	-0.0212009264471
chr20_49950600_49951400	-0.0083024885799	0.0212883807271	0.4880348145	-0.00598104887898	-0.0212913141191
chr7_20855400_20874600	0.0203671117333	0.00369444297559	0.0025299101084	-0.0323833276444	0.00535488611222
chr18_22908000_22910200	0.0199512305771	-0.00649644686072	0.00447380378798	0.495725146938	-0.0227775906417
chr7_4783800_4784200	0.0158821041348	0.99814285866	-0.023187101177	0.033599045289	-0.0319387790848
chr6_141397200_141447600	-0.0654109202154	0.0102370378738	0.0021669743365	0.00612083103272	-0.0241460739209
chr17_46921200_46925400	0.00903801086371	0.00350014838269	0.496156507925	-0.0263965706925	-0.0195482912469
chr17_78295400_78296600	-0.0122584475503	-0.0256709912568	0.512412534555	-0.0200464699366	-0.0150143341382
chr7_95205800_95209400	-0.0201963247741	-0.030289771517	-0.000807122774711	0.00880593490916	0.475931999317
chr20_57367800_57375200	0.00624442637645	0.00547874603335	-0.030692608979	-0.00721931077117	0.535236074876
chrX_11382800_11385600	0.00268642470162	0.991831748104	0.987804023044	-0.00723021131941	0.0367095685801
chr12_123143800_123144200	0.0229257103433	0.0252935309992	0.00543806970863	-0.0242110729118	0.483759072023
chr8_141624600_141628800	0.0042127254382	1.00111712965	-0.00400449213226	-0.0125810128487	-0.0414916771962
chr9_96902200_96902800	0.992868216297	0.997015002622	0.00735846381523	-0.017862336012	-0.00431001731772
chr2_169631400_169631600	0.00579430474581	0.00456657929439	0.46177057942	0.0139231201666	0.0270385029725
chr9_33242600_33249400	0.0425377661297	0.0159709269595	0.528408092593	-0.0029466118155	0.0165846972279
chr14_99816800_99817000	-0.0267690562147	-0.0110204549122	0.00169040467111	0.034780585375	0.986641909333
chrX_67765800_67766600	0.014750254069	1.01373983122	0.00639220736492	-0.00204535044705	-0.0106701469842
chr11_65060200_65065000	-0.00956282297441	0.0154350760881	0.992474703564	0.0266085715868	-0.0237854402513
chr20_30920200_30920400	0.0200358321386	0.985840261748	0.997786834455	-0.0288849708559	-0.000978455393837
chr22_39493000_39493600	0.00828052052377	1.01611857085	0.0197832666968	0.023618153816	0.00365871212528
chr3_196015600_196015800	0.9838110653	0.998277306399	-0.013027907926	-0.0191946682831	-0.00502874036176
chr4_6576200_6576400	0.0117913310974	0.013920718937	0.489318980329	-0.0271518211212	0.0314360768758
chr19_53952800_53953200	0.495691702609	-0.0117564903108	0.991222231721	0.991451431595	0.00667713283318
chr11_4663600_4666000	0.0334424459811	0.018505189734	-0.0259978084654	0.0288505928148	0.485268502828
chr1_228642000_228643000	0.0110583108883	1.00103874616	0.960746433481	-0.0183839820915	-0.0525075523297
chr19_41306000_41306400	1.00210992296	0.983192831732	0.00776041399859	-0.0063071016608	0.0105578622281
chr2_61421600_61426800	-0.025790260171	-0.0169776971883	0.507336401105	-0.0183048994618	0.0128654446739
chr7_64096400_64098800	0.0200628482884	0.0114591019771	0.0135194801392	0.518760981649	0.00661542301959
chr19_47323400_47324400	0.0196804074452	1.03064685027	0.00480689524445	-0.0285837776615	0.00324096795356
chr17_6827000_6830800	-0.000920758808589	0.0296655164832	0.482456119614	-0.00431805721305	0.0228502771236
chr2_73120400_73122400	0.00549715759763	0.00609920569052	0.52170362261	0.0237155257776	0.0029067825349
chr10_104754600_104755000	0.00660216092697	0.996877381112	0.0197692960055	-0.00277770746926	0.0145714566034
chr17_7785000_7786400	-0.0140244932985	0.993782736127	-0.0128415556746	0.0295073434407	0.0401359490744
chr22_44894800_44915400	-0.0386181571779	0.037528312686	-0.0413978961246	0.0265961345636	0.0228736802765
chr17_36847200_36848000	5.64037162271e-05	1.0216542224	-0.0460015024265	-0.00420774355555	0.0298657843866
chr5_71777000_71796000	-0.0184280217518	0.0147787045987	0.0098714433685	0.00504791536503	0.472755149246
chr20_42085400_42085800	1.01142955098	0.984715302006	0.0463668380516	-0.0161158769525	-0.0175234164928
chr15_41500400_41508600	0.000323121334221	0.0143832950774	0.033765143227	0.000492686232524	0.0178174697919
chr16_3450200_3452200	1.01199400822	0.500228737563	-0.000158027051413	0.00979486802088	-0.0628749632914
chr11_64938800_64943600	-0.000609495539588	0.969605570127	0.00199515503899	0.0048770138151	-0.00196152873788
chr5_130706400_130706600	0.010196001134	1.00450213742	0.0127173388236	-0.0103510396101	-0.0180356704111
chr13_21871600_21873000	1.00821533044	0.486100383743	0.0105318439565	-0.00952009200247	0.0290617344639
chr16_75300200_75300800	0.995938907327	0.994923731435	0.0129834281813	-0.0367336574448	-0.00012050958644
chr1_95594800_95602400	-0.00436933385972	2.62125474596e-05	0.480531689561	0.0197221268535	0.0134209123513
chr19_3656400_3659400	0.00523593553335	0.0121464076765	1.02983470752	0.0134902439664	0.0137584563504
chr12_112084800_112085400	-0.00411636104778	0.0207533812558	1.00400924586	-0.0161251479607	0.00922358093052
chr15_96867200_96867600	0.00994761089484	-0.00408772743563	0.462036055289	0.0246496255481	-0.00230273796958
chr2_206802400_206809200	-0.0400582406245	0.00974678696931	-0.0154162483405	0.00489339514033	0.476531428745
chr11_33908800_33910600	0.0285204645924	0.993870941051	1.00451064065	0.00847948774209	0.0299924402839
chr3_799600_804600	-0.0266163479486	0.00515321259662	0.030036869939	0.00423590265421	-0.00353624492296
chr10_4881200_4889000	-0.0135545340711	0.0178110359512	0.50841038786	0.0238009834516	-0.00484063525828
chr10_6983200_7003400	-0.015299921965	-0.0442761643625	0.434928917694	0.024215789661	0.000286316802731
chr1_207998800_208000200	1.00867035696	0.969617748379	-0.0347327363262	0.0211333954403	0.00821781663949
chr3_194897200_194898600	0.00189094641021	1.04161691654	-0.0118068283157	-0.018734570854	-0.00399142691928
chr5_16785400_16823400	-0.00632301720846	0.013306767452	-0.0367910485682	0.0196723864322	0.540388797747
chr4_6984400_6984600	-0.029378546416	1.02129398509	1.00171964481	0.00726837475195	-0.0367248316642
chr2_86007800_86011800	0.0468760471573	0.02843336586	0.0214863568695	-0.00522837180329	0.495861648231
chr12_105031400_105031800	0.0120074574084	1.00814172986	0.00749972271788	0.0280840928179	-0.0232741773191
chr10_33356400_33364800	0.0413215942304	0.0308625451557	0.0169989303443	0.00259019363354	-0.0396688541654
chr1_162280600_162287200	-0.00410847843308	-0.00539066984353	0.0249968283991	-0.0377554188746	0.00556631700754
chr8_23146200_23146600	1.00394039923	0.965837911134	-0.0122646837324	-0.00532691165932	-0.0220834110898
chr6_137078600_137081800	0.0169733654764	0.00759239874579	0.539568896559	0.00890481015318	-0.00898306991233
chr17_39621400_39623600	-0.0110565334298	0.01475993196	-0.0240937776414	0.0158815067691	1.0269627953
chr16_18980800_18982400	0.0302223300197	0.00408941687925	0.485193878666	0.0178147221004	0.00969683048991
chr3_47182800_47184000	0.0206158882433	1.01738277448	0.00397509822066	-0.0373085964157	0.00422140071817
chr1_153013000_153015800	-0.0135611278135	1.0097470783	-0.00886467462559	-0.0392277334841	-0.00266574478922
chr18_20161000_20195800	0.0515392598707	-0.021907570126	-0.00870063030043	-0.0201767552753	0.530531845567
chr12_3206400_3207200	0.00555653262872	1.00763211431	0.0213112468475	-0.00972443518423	0.0260570868173
chr16_3927800_3928600	-0.000238334796177	0.991245149831	-0.0103849163705	-0.00118607699066	-0.01957835631
chr19_18402000_18402400	1.00866242495	1.0164282266	-0.0196158230574	-0.0123448693767	-0.0332772469061
chr5_176901200_176904000	-0.033313573166	0.929896421348	0.0301032299656	0.0202136746607	-0.00300457701641
chr18_8712400_8712800	0.00501720970927	0.960413141935	-0.0245670552217	0.0272759155382	0.018552445785
chr18_22600400_22611000	-0.00418638516919	0.0107616165182	0.0214161051613	-0.0274664860049	0.00559462402186
chr2_113010800_113011000	1.02890213382	0.980468692245	0.00472493739928	0.0145522029851	0.00107968695606
chr9_37750600_37751000	0.00120404453672	0.0347638439314	0.488155986456	0.00186827110264	-0.0145606624822
chr11_116926400_116934000	-0.00275830326724	0.057275235437	0.0127680815045	-0.00891491984755	-0.0181720713122
chr4_83945800_83946600	0.0607242444021	0.0184748154878	0.00977595450319	0.48425984047	0.0146294086416
chr2_70314000_70315400	1.02070149386	0.523241570227	0.00757231118145	0.0159636975602	-0.0136992021741
chr16_72876600_72878400	0.0173134734733	0.0050937020049	-0.00482149457861	-0.0118263321732	1.00314675879
chr3_128822000_128824400	0.00242302162929	0.999504279775	0.00289724184861	0.00129462129571	-0.00433174954214
chr8_8233600_8234200	0.0194415716578	1.00774537375	-0.0142654896515	-0.00425766972059	-0.0413965654136
chr5_68416600_68419200	0.046723312928	-0.00751500868014	1.01139223417	0.0195907992396	0.013350195504
